section_02_source_test_normal_0044_vel_14_f-n_B.wav,3041.720550601395
section_02_source_test_normal_0045_vel_14_f-n_A.wav,2534.071944757952
section_02_source_test_normal_0046_vel_6_f-n_A.wav,2046.17143598505
section_02_source_test_normal_0047_vel_14_f-n_B.wav,2937.046637739004
section_02_source_test_normal_0048_vel_14_f-n_A.wav,2377.4136841717655
section_02_source_test_normal_0049_vel_14_f-n_B.wav,2763.8500998446116
section_02_target_test_normal_0000_vel_6_f-n_C.wav,1899.2653649078995
section_02_target_test_normal_0001_vel_14_f-n_C.wav,2487.7678780281676
section_02_target_test_normal_0002_vel_6_f-n_C.wav,1681.1956386716934
section_02_target_test_normal_0003_vel_14_f-n_C.wav,2275.9990177790487
section_02_target_test_normal_0004_vel_14_f-n_C.wav,2401.2027612543816
section_02_target_test_normal_0005_vel_14_f-n_C.wav,2176.6280747541705
section_02_target_test_normal_0006_vel_6_f-n_C.wav,1771.3582451884934
section_02_target_test_normal_0007_vel_14_f-n_C.wav,2457.7723754414264
section_02_target_test_normal_0008_vel_14_f-n_C.wav,1830.1139809978
section_02_target_test_normal_0009_vel_14_f-n_C.wav,2026.1314895646913
section_02_target_test_normal_0010_vel_6_f-n_C.wav,2176.180930806173
section_02_target_test_normal_0011_vel_6_f-n_C.wav,1855.9369509785438
section_02_target_test_normal_0012_vel_14_f-n_C.wav,2531.7958030960453
section_02_target_test_normal_0013_vel_14_f-n_C.wav,2157.08778668997
section_02_target_test_normal_0014_vel_6_f-n_C.wav,1646.771600574261
section_02_target_test_normal_0015_vel_14_f-n_C.wav,2431.0171442265646
section_02_target_test_normal_0016_vel_14_f-n_C.wav,2245.455240165177
section_02_target_test_normal_0017_vel_6_f-n_C.wav,1978.0923843975277
section_02_target_test_normal_0018_vel_14_f-n_C.wav,2176.261080789468
section_02_target_test_normal_0019_vel_14_f-n_C.wav,2611.1404052512235
section_02_target_test_normal_0020_vel_6_f-n_C.wav,2117.459061253242
section_02_target_test_normal_0021_vel_6_f-n_C.wav,1926.474002349989
section_02_target_test_normal_0022_vel_6_f-n_C.wav,1999.5217837262487
section_02_target_test_normal_0023_vel_6_f-n_C.wav,2051.17673321617
section_02_target_test_normal_0024_vel_14_f-n_C.wav,2031.865466012766
section_02_target_test_normal_0025_vel_6_f-n_C.wav,1978.7847159568003
section_02_target_test_normal_0026_vel_14_f-n_C.wav,2140.6220636406124
section_02_target_test_normal_0027_vel_14_f-n_C.wav,2187.035052859078
section_02_target_test_normal_0028_vel_6_f-n_C.wav,2000.4053791671342
section_02_target_test_normal_0029_vel_6_f-n_C.wav,1813.50229070905
section_02_target_test_normal_0030_vel_6_f-n_C.wav,1988.1967221364177
section_02_target_test_normal_0031_vel_14_f-n_C.wav,2521.738182842718
section_02_target_test_normal_0032_vel_6_f-n_C.wav,1257.2660116335428
section_02_target_test_normal_0033_vel_6_f-n_C.wav,1566.853712441632
section_02_target_test_normal_0034_vel_14_f-n_C.wav,1672.099368163349
section_02_target_test_normal_0035_vel_6_f-n_C.wav,1851.4615048342478
section_02_target_test_normal_0036_vel_6_f-n_C.wav,1776.0986668764451
section_02_target_test_normal_0037_vel_14_f-n_C.wav,2419.0948752006952
section_02_target_test_normal_0038_vel_6_f-n_C.wav,2119.5205620020233
section_02_target_test_normal_0039_vel_14_f-n_C.wav,2195.2354819153934
section_02_target_test_normal_0040_vel_6_f-n_C.wav,1824.1400436082877
section_02_target_test_normal_0041_vel_14_f-n_C.wav,2023.192906464886
section_02_target_test_normal_0042_vel_6_f-n_C.wav,1721.7814247228132
section_02_target_test_normal_0043_vel_6_f-n_C.wav,2139.874861958271
section_02_target_test_normal_0044_vel_6_f-n_C.wav,1826.3956644551693
section_02_target_test_normal_0045_vel_14_f-n_C.wav,2641.1308170016982
section_02_target_test_normal_0046_vel_14_f-n_C.wav,2102.9397539934344
section_02_target_test_normal_0047_vel_6_f-n_C.wav,2298.318585636688
section_02_target_test_normal_0048_vel_14_f-n_C.wav,2340.0757553875765
section_02_target_test_normal_0049_vel_14_f-n_C.wav,2721.967142906956
section_02_source_test_anomaly_0000_vel_14_f-n_B.wav,2417.7728298142983
section_02_source_test_anomaly_0001_vel_6_f-n_B.wav,2583.3064084012685
section_02_source_test_anomaly_0002_vel_14_f-n_A.wav,2707.3057843566457
section_02_source_test_anomaly_0003_vel_6_f-n_B.wav,2204.072921286437
section_02_source_test_anomaly_0004_vel_14_f-n_A.wav,3314.6155647826845
section_02_source_test_anomaly_0005_vel_6_f-n_B.wav,2206.232450956657
section_02_source_test_anomaly_0006_vel_6_f-n_B.wav,2711.8439087224533
section_02_source_test_anomaly_0007_vel_14_f-n_B.wav,2780.7011916444253
section_02_source_test_anomaly_0008_vel_14_f-n_A.wav,2686.781317606552
section_02_source_test_anomaly_0009_vel_14_f-n_B.wav,3758.4958704354367
section_02_source_test_anomaly_0010_vel_14_f-n_B.wav,3314.205619373978
section_02_source_test_anomaly_0011_vel_14_f-n_B.wav,3554.98544347999
section_02_source_test_anomaly_0012_vel_6_f-n_B.wav,2729.2737255682114
section_02_source_test_anomaly_0013_vel_6_f-n_B.wav,2063.644227738785
section_02_source_test_anomaly_0014_vel_14_f-n_B.wav,3039.5331870991477
section_02_source_test_anomaly_0015_vel_14_f-n_A.wav,3364.801741353278
section_02_source_test_anomaly_0016_vel_6_f-n_A.wav,2297.9393855453345
section_02_source_test_anomaly_0017_vel_6_f-n_B.wav,2389.394382749163
section_02_source_test_anomaly_0018_vel_6_f-n_B.wav,1993.8650605257183
section_02_source_test_anomaly_0019_vel_6_f-n_B.wav,3146.907763159139
section_02_source_test_anomaly_0020_vel_6_f-n_B.wav,2010.6278973296733
section_02_source_test_anomaly_0021_vel_14_f-n_B.wav,3981.4325056160587
section_02_source_test_anomaly_0022_vel_6_f-n_B.wav,2486.4625218074107
section_02_source_test_anomaly_0023_vel_14_f-n_B.wav,2394.4627956301792
section_02_source_test_anomaly_0024_vel_6_f-n_B.wav,2297.3808085593873
section_02_source_test_anomaly_0025_vel_14_f-n_A.wav,3369.211801152058
section_02_source_test_anomaly_0026_vel_6_f-n_A.wav,1629.7876308200857
section_02_source_test_anomaly_0027_vel_6_f-n_A.wav,1769.6676112447444
section_02_source_test_anomaly_0028_vel_14_f-n_A.wav,1369.441115691247
section_02_source_test_anomaly_0029_vel_14_f-n_B.wav,2177.6485499180517
section_02_source_test_anomaly_0030_vel_6_f-n_B.wav,2409.2011457411627
section_02_source_test_anomaly_0031_vel_14_f-n_A.wav,2509.029721055079
section_02_source_test_anomaly_0032_vel_6_f-n_B.wav,2942.802026139324
section_02_source_test_anomaly_0033_vel_6_f-n_A.wav,2216.8754396373333
section_02_source_test_anomaly_0034_vel_14_f-n_A.wav,2446.3642066876137
section_02_source_test_anomaly_0035_vel_14_f-n_B.wav,4094.6662561271078
section_02_source_test_anomaly_0036_vel_14_f-n_B.wav,2407.0813956838583
section_02_source_test_anomaly_0037_vel_6_f-n_B.wav,2771.2818543710564
section_02_source_test_anomaly_0038_vel_14_f-n_B.wav,2670.041536380363
section_02_source_test_anomaly_0039_vel_6_f-n_B.wav,2514.5675856378584
section_02_source_test_anomaly_0040_vel_6_f-n_A.wav,2243.720662611053
section_02_source_test_anomaly_0041_vel_6_f-n_B.wav,3147.283960949291
section_02_source_test_anomaly_0042_vel_14_f-n_B.wav,3570.6561087985683
section_02_source_test_anomaly_0043_vel_14_f-n_B.wav,2360.808638931202
section_02_source_test_anomaly_0044_vel_6_f-n_A.wav,2230.4588622129677
section_02_source_test_anomaly_0045_vel_14_f-n_B.wav,2068.4505305182674
section_02_source_test_anomaly_0046_vel_6_f-n_B.wav,2301.523548177779
section_02_source_test_anomaly_0047_vel_6_f-n_A.wav,2370.869633777297
section_02_source_test_anomaly_0048_vel_14_f-n_B.wav,2796.405880112392
section_02_source_test_anomaly_0049_vel_14_f-n_A.wav,3645.740033518682
section_02_target_test_anomaly_0000_vel_6_f-n_C.wav,2074.42152237511
section_02_target_test_anomaly_0001_vel_6_f-n_C.wav,2039.0129752905789
section_02_target_test_anomaly_0002_vel_14_f-n_C.wav,3186.5282037361885
section_02_target_test_anomaly_0003_vel_6_f-n_C.wav,2021.174655606482
section_02_target_test_anomaly_0004_vel_6_f-n_C.wav,1897.6814588331283
section_02_target_test_anomaly_0005_vel_14_f-n_C.wav,2571.7516136500835
section_02_target_test_anomaly_0006_vel_6_f-n_C.wav,2548.399518975507
section_02_target_test_anomaly_0007_vel_6_f-n_C.wav,2933.1227133775037
section_02_target_test_anomaly_0008_vel_6_f-n_C.wav,2319.467369684986
section_02_target_test_anomaly_0009_vel_6_f-n_C.wav,2280.8935211773387
section_02_target_test_anomaly_0010_vel_6_f-n_C.wav,2436.580742469653
section_02_target_test_anomaly_0011_vel_14_f-n_C.wav,2660.435942787941
section_02_target_test_anomaly_0012_vel_14_f-n_C.wav,1730.0678491218705
section_02_target_test_anomaly_0013_vel_14_f-n_C.wav,3067.973866178435
section_02_target_test_anomaly_0014_vel_14_f-n_C.wav,2706.250570583694
section_02_target_test_anomaly_0015_vel_6_f-n_C.wav,1860.3651174627782
section_02_target_test_anomaly_0016_vel_6_f-n_C.wav,2099.9380633788633
section_02_target_test_anomaly_0017_vel_14_f-n_C.wav,2974.8072046865764
section_02_target_test_anomaly_0018_vel_6_f-n_C.wav,2546.7284293201865
section_02_target_test_anomaly_0019_vel_14_f-n_C.wav,2861.176471866288
section_02_target_test_anomaly_0020_vel_6_f-n_C.wav,2470.5335379867865
section_02_target_test_anomaly_0021_vel_6_f-n_C.wav,1688.0690883544537
section_02_target_test_anomaly_0022_vel_14_f-n_C.wav,2451.9658772838857
section_02_target_test_anomaly_0023_vel_14_f-n_C.wav,3407.4720556098655
section_02_target_test_anomaly_0024_vel_6_f-n_C.wav,2166.3732338113514
section_02_target_test_anomaly_0025_vel_6_f-n_C.wav,2206.10941361235
section_02_target_test_anomaly_0026_vel_14_f-n_C.wav,2427.079102702696
section_02_target_test_anomaly_0027_vel_6_f-n_C.wav,2255.155817249686
section_02_target_test_anomaly_0028_vel_6_f-n_C.wav,2301.78194750722
section_02_target_test_anomaly_0029_vel_14_f-n_C.wav,2292.382707262651
section_02_target_test_anomaly_0030_vel_14_f-n_C.wav,3242.8758655993115
section_02_target_test_anomaly_0031_vel_14_f-n_C.wav,2909.2883207566365
section_02_target_test_anomaly_0032_vel_14_f-n_C.wav,2630.7675089709946
section_02_target_test_anomaly_0033_vel_6_f-n_C.wav,2426.611554720036
section_02_target_test_anomaly_0034_vel_14_f-n_C.wav,2360.7565633886397
section_02_target_test_anomaly_0035_vel_14_f-n_C.wav,3429.6187780758974
section_02_target_test_anomaly_0036_vel_6_f-n_C.wav,2521.42408370824
section_02_target_test_anomaly_0037_vel_6_f-n_C.wav,2103.1771657162026
section_02_target_test_anomaly_0038_vel_14_f-n_C.wav,2670.5153520605954
section_02_target_test_anomaly_0039_vel_14_f-n_C.wav,2522.586918628401
section_02_target_test_anomaly_0040_vel_14_f-n_C.wav,2501.3676427261325
section_02_target_test_anomaly_0041_vel_14_f-n_C.wav,2751.7312644699878
section_02_target_test_anomaly_0042_vel_6_f-n_C.wav,2300.0749895218196
section_02_target_test_anomaly_0043_vel_6_f-n_C.wav,2126.9495198252807
section_02_target_test_anomaly_0044_vel_14_f-n_C.wav,3660.2747687271158
section_02_target_test_anomaly_0045_vel_14_f-n_C.wav,3353.9377380555516
section_02_target_test_anomaly_0046_vel_6_f-n_C.wav,2189.6264245987522
section_02_target_test_anomaly_0047_vel_14_f-n_C.wav,2964.8231116765537
section_02_target_test_anomaly_0048_vel_6_f-n_C.wav,2048.919688599649
section_02_target_test_anomaly_0049_vel_14_f-n_C.wav,2498.533121191276
