section_00_source_test_normal_0000_car_A2_spd_6_mic_1_noise_1.wav,172.03396883202268
section_00_source_test_normal_0001_car_A2_spd_6_mic_1_noise_1.wav,195.80928056212224
section_00_source_test_normal_0002_car_A2_spd_6_mic_1_noise_1.wav,233.0031352650672
section_00_source_test_normal_0003_car_A2_spd_6_mic_1_noise_1.wav,180.1144213002181
section_00_source_test_normal_0004_car_A2_spd_6_mic_1_noise_1.wav,208.58288605542114
section_00_source_test_normal_0005_car_A2_spd_6_mic_1_noise_1.wav,178.0082807114928
section_00_source_test_normal_0006_car_A1_spd_6_mic_1_noise_1.wav,216.08812382145658
section_00_source_test_normal_0007_car_A1_spd_6_mic_1_noise_1.wav,231.72214056292344
section_00_source_test_normal_0008_car_A1_spd_6_mic_1_noise_1.wav,284.66406909695536
section_00_source_test_normal_0009_car_A1_spd_6_mic_1_noise_1.wav,233.3376415764784
section_00_source_test_normal_0010_car_A2_spd_6_mic_1_noise_1.wav,284.92171214971927
section_00_source_test_normal_0011_car_A2_spd_6_mic_1_noise_1.wav,344.91667153443314
section_00_source_test_normal_0012_car_A2_spd_6_mic_1_noise_1.wav,241.03564447316364
section_00_source_test_normal_0013_car_A2_spd_8_mic_1_noise_1.wav,201.03489276240754
section_00_source_test_normal_0014_car_A2_spd_8_mic_1_noise_1.wav,196.54240792289755
section_00_source_test_normal_0015_car_A2_spd_8_mic_1_noise_1.wav,183.87596721844704
section_00_source_test_normal_0016_car_A1_spd_8_mic_1_noise_1.wav,190.23231102774807
section_00_source_test_normal_0017_car_A1_spd_8_mic_1_noise_1.wav,196.15120568104686
section_00_source_test_normal_0018_car_A1_spd_8_mic_1_noise_1.wav,194.60662967509842
section_00_source_test_normal_0019_car_A2_spd_8_mic_1_noise_1.wav,176.2342749005686
section_00_source_test_normal_0020_car_A2_spd_8_mic_1_noise_1.wav,189.7681586900155
section_00_source_test_normal_0021_car_A2_spd_8_mic_1_noise_1.wav,213.67901393866714
section_00_source_test_normal_0022_car_A1_spd_8_mic_1_noise_1.wav,204.27439909378853
section_00_source_test_normal_0023_car_A1_spd_8_mic_1_noise_1.wav,234.36991691710338
section_00_source_test_normal_0024_car_A1_spd_8_mic_1_noise_1.wav,191.74703172165493
section_00_source_test_normal_0025_car_E2_spd_6_mic_1_noise_1.wav,192.72334189993757
section_00_source_test_normal_0026_car_E2_spd_6_mic_1_noise_1.wav,195.62979438539202
section_00_source_test_normal_0027_car_E2_spd_6_mic_1_noise_1.wav,200.48045095106312
